0.150000
0.200000
0.100000
0.050000
0.495000
0.005000
0.120000
0.060000
0.030000
0.297000
0.003000
0.080000
0.040000
0.396000
0.004000
0.020000
0.198000
0.002000
0.099000
0.001000
0.009900
